cps19_gender,cps19_marital,cps19_employment,cps19_province,cps19_education,cps19_income_cat,cps19_votechoice,cps19_votechoice_pr,cps19_vote_lean_pr,cps19_vote_lean,cps19_vote_unlike_pr,gender,employment,marital,edu,province,income,vote,voteLiberal,voteCon
2,1,7,15,9,4,1,0,0,0,0,female,Household work,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",British Columbia,"Middle family Income: $60,000 - $10,000",1,1,0
1,6,2,15,4,3,1,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married",Less than high school diploma or its equivalent,British Columbia,"Low family Income: below $60,000",1,1,0
2,1,4,15,7,4,9,0,0,0,0,female,Retired,Married,"College, CEGEP or other non-university certificate or di. . .",British Columbia,"Middle family Income: $60,000 - $10,000",9,0,0
2,1,1,14,7,4,1,0,0,0,0,female,Working at a paid job or self-employed,Married,"College, CEGEP or other non-university certificate or di. . .",Alberta,"Middle family Income: $60,000 - $10,000",1,1,0
1,6,3,22,11,8,2,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married","University certificate, diploma or degree above the bach. . .",Ontario,"High family Income: above $10,000",2,0,1
2,6,1,22,9,3,1,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Low family Income: below $60,000",1,1,0
1,6,6,15,9,4,0,0,0,0,0,male,Going to school,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",British Columbia,"Middle family Income: $60,000 - $10,000",0,0,0
2,1,1,14,10,8,2,0,0,0,0,female,Working at a paid job or self-employed,Married,"University certificate, diploma or degree above the bach. . .",Alberta,"High family Income: above $10,000",2,0,1
2,6,9,15,5,6,3,0,0,0,0,female,Other,"Single, never married",High school diploma or high school equivalency certificate,British Columbia,"High family Income: above $10,000",3,0,0
2,6,6,22,7,2,9,0,0,0,0,female,Going to school,"Single, never married","College, CEGEP or other non-university certificate or di. . .",Ontario,"Low family Income: below $60,000",9,0,0
2,1,1,22,9,3,1,0,0,0,0,female,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Low family Income: below $60,000",1,1,0
1,6,1,15,9,4,2,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",British Columbia,"Middle family Income: $60,000 - $10,000",2,0,1
2,1,1,14,9,8,9,0,0,0,0,female,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Alberta,"High family Income: above $10,000",9,0,0
1,1,1,22,9,5,2,0,0,0,0,male,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Middle family Income: $60,000 - $10,000",2,0,1
1,6,1,14,9,2,2,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Alberta,"Low family Income: below $60,000",2,0,1
2,1,2,15,7,5,2,0,0,0,0,female,Working at a paid job or self-employed,Married,"College, CEGEP or other non-university certificate or di. . .",British Columbia,"Middle family Income: $60,000 - $10,000",2,0,1
2,6,3,15,5,1,0,0,0,9,0,female,Working at a paid job or self-employed,"Single, never married",High school diploma or high school equivalency certificate,British Columbia,"Low family Income: below $60,000",9,0,0
2,2,1,14,8,6,9,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,University certificate or diploma below the bachelor’s level,Alberta,"High family Income: above $10,000",9,0,0
2,1,2,22,9,3,1,0,0,0,0,female,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Low family Income: below $60,000",1,1,0
2,5,7,24,6,4,0,0,0,0,0,female,Household work,Widowed,Trade certificate or diploma,Quebec,"Middle family Income: $60,000 - $10,000",0,0,0
2,3,8,16,5,2,0,0,0,8,0,female,Long term illness,Divorced,High school diploma or high school equivalency certificate,Manitoba,"Low family Income: below $60,000",8,0,0
2,1,5,22,10,2,1,0,0,0,0,female,Looking for paid work,Married,"University certificate, diploma or degree above the bach. . .",Ontario,"Low family Income: below $60,000",1,1,0
2,1,1,15,5,5,2,0,0,0,0,female,Working at a paid job or self-employed,Married,High school diploma or high school equivalency certificate,British Columbia,"Middle family Income: $60,000 - $10,000",2,0,1
2,6,2,14,9,2,0,0,0,9,0,female,Working at a paid job or self-employed,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Alberta,"Low family Income: below $60,000",9,0,0
2,6,6,24,6,1,1,0,0,0,0,female,Going to school,"Single, never married",Trade certificate or diploma,Quebec,"Low family Income: below $60,000",1,1,0
2,2,1,14,9,3,0,2,0,0,0,female,Working at a paid job or self-employed,Living common-law,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Alberta,"Low family Income: below $60,000",2,0,1
1,2,2,15,5,3,0,0,0,9,0,male,Working at a paid job or self-employed,Living common-law,High school diploma or high school equivalency certificate,British Columbia,"Low family Income: below $60,000",9,0,0
1,6,6,22,7,6,1,0,0,0,0,male,Going to school,"Single, never married","College, CEGEP or other non-university certificate or di. . .",Ontario,"High family Income: above $10,000",1,1,0
2,3,1,15,7,4,9,0,0,0,0,female,Working at a paid job or self-employed,Divorced,"College, CEGEP or other non-university certificate or di. . .",British Columbia,"Middle family Income: $60,000 - $10,000",9,0,0
2,6,1,14,9,2,9,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Alberta,"Low family Income: below $60,000",9,0,0
2,3,1,22,8,8,2,0,0,0,0,female,Working at a paid job or self-employed,Divorced,University certificate or diploma below the bachelor’s level,Ontario,"High family Income: above $10,000",2,0,1
2,2,6,24,6,4,5,0,0,0,0,female,Going to school,Living common-law,Trade certificate or diploma,Quebec,"Middle family Income: $60,000 - $10,000",5,0,0
2,6,1,22,10,3,0,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","University certificate, diploma or degree above the bach. . .",Ontario,"Low family Income: below $60,000",0,0,0
2,1,1,22,9,6,0,0,0,0,0,female,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"High family Income: above $10,000",0,0,0
2,1,1,24,5,3,4,0,0,0,0,female,Working at a paid job or self-employed,Married,High school diploma or high school equivalency certificate,Quebec,"Low family Income: below $60,000",4,0,0
2,6,1,15,9,7,1,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",British Columbia,"High family Income: above $10,000",1,1,0
2,6,2,16,8,7,0,5,0,0,0,female,Working at a paid job or self-employed,"Single, never married",University certificate or diploma below the bachelor’s level,Manitoba,"High family Income: above $10,000",5,0,0
2,2,8,22,5,2,0,0,0,0,0,female,Long term illness,Living common-law,High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",0,0,0
2,2,1,24,9,6,1,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Quebec,"High family Income: above $10,000",1,1,0
1,2,1,16,9,5,9,0,0,0,0,male,Working at a paid job or self-employed,Living common-law,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Manitoba,"Middle family Income: $60,000 - $10,000",9,0,0
2,2,1,14,9,3,2,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Alberta,"Low family Income: below $60,000",2,0,1
1,2,6,15,8,4,2,0,0,0,0,male,Going to school,Living common-law,University certificate or diploma below the bachelor’s level,British Columbia,"Middle family Income: $60,000 - $10,000",2,0,1
2,6,1,15,9,7,9,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",British Columbia,"High family Income: above $10,000",9,0,0
2,1,5,14,10,3,3,0,0,0,0,female,Looking for paid work,Married,"University certificate, diploma or degree above the bach. . .",Alberta,"Low family Income: below $60,000",3,0,0
2,6,1,15,8,2,0,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married",University certificate or diploma below the bachelor’s level,British Columbia,"Low family Income: below $60,000",0,0,0
2,6,2,14,9,3,1,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Alberta,"Low family Income: below $60,000",1,1,0
2,2,5,14,6,2,3,0,0,0,0,female,Looking for paid work,Living common-law,Trade certificate or diploma,Alberta,"Low family Income: below $60,000",3,0,0
2,6,7,16,6,3,3,0,0,0,0,female,Household work,"Single, never married",Trade certificate or diploma,Manitoba,"Low family Income: below $60,000",3,0,0
2,6,3,22,9,4,3,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Middle family Income: $60,000 - $10,000",3,0,0
2,1,7,16,5,3,2,0,0,0,0,female,Household work,Married,High school diploma or high school equivalency certificate,Manitoba,"Low family Income: below $60,000",2,0,1
1,6,1,14,5,3,2,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married",High school diploma or high school equivalency certificate,Alberta,"Low family Income: below $60,000",2,0,1
2,4,4,15,8,3,3,0,0,0,0,female,Retired,Separated,University certificate or diploma below the bachelor’s level,British Columbia,"Low family Income: below $60,000",3,0,0
2,1,3,22,5,3,2,0,0,0,0,female,Working at a paid job or self-employed,Married,High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",2,0,1
2,5,5,22,5,2,5,0,0,0,0,female,Looking for paid work,Widowed,High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",5,0,0
2,6,1,24,7,5,0,0,0,9,0,female,Working at a paid job or self-employed,"Single, never married","College, CEGEP or other non-university certificate or di. . .",Quebec,"Middle family Income: $60,000 - $10,000",9,0,0
2,6,2,20,6,4,5,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married",Trade certificate or diploma,Nova Scotia,"Middle family Income: $60,000 - $10,000",5,0,0
2,4,3,14,6,2,2,0,0,0,0,female,Working at a paid job or self-employed,Separated,Trade certificate or diploma,Alberta,"Low family Income: below $60,000",2,0,1
2,1,3,20,4,2,1,0,0,0,0,female,Working at a paid job or self-employed,Married,Less than high school diploma or its equivalent,Nova Scotia,"Low family Income: below $60,000",1,1,0
1,2,3,16,7,6,5,0,0,0,0,male,Working at a paid job or self-employed,Living common-law,"College, CEGEP or other non-university certificate or di. . .",Manitoba,"High family Income: above $10,000",5,0,0
2,2,7,22,4,3,9,0,0,0,0,female,Household work,Living common-law,Less than high school diploma or its equivalent,Ontario,"Low family Income: below $60,000",9,0,0
2,6,1,22,6,4,1,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married",Trade certificate or diploma,Ontario,"Middle family Income: $60,000 - $10,000",1,1,0
2,1,7,22,7,3,2,0,0,0,0,female,Household work,Married,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Low family Income: below $60,000",2,0,1
2,4,3,24,4,2,0,2,0,0,0,female,Working at a paid job or self-employed,Separated,Less than high school diploma or its equivalent,Quebec,"Low family Income: below $60,000",2,0,1
1,3,4,14,9,3,1,0,0,0,0,male,Retired,Divorced,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Alberta,"Low family Income: below $60,000",1,1,0
1,6,4,22,9,2,1,0,0,0,0,male,Retired,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Low family Income: below $60,000",1,1,0
1,6,1,24,10,3,1,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married","University certificate, diploma or degree above the bach. . .",Quebec,"Low family Income: below $60,000",1,1,0
1,2,5,22,5,2,3,0,0,0,0,male,Looking for paid work,Living common-law,High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",3,0,0
1,1,2,18,8,5,9,0,0,0,0,male,Working at a paid job or self-employed,Married,University certificate or diploma below the bachelor’s level,Newfoundland and Labroador,"Middle family Income: $60,000 - $10,000",9,0,0
2,6,3,24,7,2,4,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","College, CEGEP or other non-university certificate or di. . .",Quebec,"Low family Income: below $60,000",4,0,0
2,6,7,22,9,4,3,0,0,0,0,female,Household work,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Middle family Income: $60,000 - $10,000",3,0,0
2,1,4,22,5,3,2,0,0,0,0,female,Retired,Married,High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",2,0,1
2,1,3,22,9,4,3,0,0,0,0,female,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Middle family Income: $60,000 - $10,000",3,0,0
1,6,1,22,7,3,3,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married","College, CEGEP or other non-university certificate or di. . .",Ontario,"Low family Income: below $60,000",3,0,0
1,1,1,24,7,8,1,0,0,0,0,male,Working at a paid job or self-employed,Married,"College, CEGEP or other non-university certificate or di. . .",Quebec,"High family Income: above $10,000",1,1,0
2,2,1,24,7,5,9,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"College, CEGEP or other non-university certificate or di. . .",Quebec,"Middle family Income: $60,000 - $10,000",9,0,0
1,5,4,22,9,2,9,0,0,0,0,male,Retired,Widowed,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Low family Income: below $60,000",9,0,0
1,1,2,22,9,2,1,0,0,0,0,male,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Low family Income: below $60,000",1,1,0
1,1,1,25,3,3,2,0,0,0,0,male,Working at a paid job or self-employed,Married,Less than high school diploma or its equivalent,Saskatchewan,"Low family Income: below $60,000",2,0,1
2,1,1,22,5,6,1,0,0,0,0,female,Working at a paid job or self-employed,Married,High school diploma or high school equivalency certificate,Ontario,"High family Income: above $10,000",1,1,0
1,2,1,22,5,4,2,0,0,0,0,male,Working at a paid job or self-employed,Living common-law,High school diploma or high school equivalency certificate,Ontario,"Middle family Income: $60,000 - $10,000",2,0,1
1,4,5,17,7,2,1,0,0,0,0,male,Looking for paid work,Separated,"College, CEGEP or other non-university certificate or di. . .",New Brunswick,"Low family Income: below $60,000",1,1,0
1,1,8,15,4,3,2,0,0,0,0,male,Long term illness,Married,Less than high school diploma or its equivalent,British Columbia,"Low family Income: below $60,000",2,0,1
1,6,4,22,6,2,2,0,0,0,0,male,Retired,"Single, never married",Trade certificate or diploma,Ontario,"Low family Income: below $60,000",2,0,1
1,3,4,22,8,2,0,0,0,9,0,male,Retired,Divorced,University certificate or diploma below the bachelor’s level,Ontario,"Low family Income: below $60,000",9,0,0
2,1,1,15,6,6,2,0,0,0,0,female,Working at a paid job or self-employed,Married,Trade certificate or diploma,British Columbia,"High family Income: above $10,000",2,0,1
1,1,3,16,5,3,1,0,0,0,0,male,Working at a paid job or self-employed,Married,High school diploma or high school equivalency certificate,Manitoba,"Low family Income: below $60,000",1,1,0
1,1,4,14,5,2,2,0,0,0,0,male,Retired,Married,High school diploma or high school equivalency certificate,Alberta,"Low family Income: below $60,000",2,0,1
2,3,1,15,11,4,1,0,0,0,0,female,Working at a paid job or self-employed,Divorced,"University certificate, diploma or degree above the bach. . .",British Columbia,"Middle family Income: $60,000 - $10,000",1,1,0
